"User","Location","Role","Effective","Obsolete","Right Type (Tab)","Right Group (Description)","Right Action","RightID","Access"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Criminal Warrants Witnesses","View","6959","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Criminal Warrants Witnesses","Add","6958","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Criminal Warrants Witnesses","Modify","6960","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Criminal Warrants Witnesses","Delete","6961","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Family Warrant Statuses","View","6364","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Family Warrant Statuses","Add","5033","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Family Warrant Statuses","Modify","5034","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Family Warrant Statuses","Delete","5035","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Family Warrants","View","5027","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Family Warrants","Add","5028","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Family Warrants","Modify","5029","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Family Warrants","Delete","5032","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Family Warrants (issued)","Modify","5030","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Family Warrants Witnesses","View","6963","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Family Warrants Witnesses","Add","6962","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Family Warrants Witnesses","Modify","6964","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Family Warrants Witnesses","Delete","6965","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Override System-Generated Warrant Number","","6948","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Pre-case Warrant Statuses","View","6388","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Pre-case Warrant Statuses","Add","5042","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Pre-case Warrant Statuses","Modify","5043","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Pre-case Warrant Statuses","Delete","5044","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Pre-case Warrants","View","5036","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Pre-case Warrants","Add","5037","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Pre-case Warrants","Modify","5038","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Pre-case Warrants","Delete","5041","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Pre-case Warrants (issued)","Modify","5039","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Pre-case Warrants Witnesses","View","6967","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Pre-case Warrants Witnesses","Add","6966","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Pre-case Warrants Witnesses","Modify","6968","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Pre-case Warrants Witnesses","Delete","6969","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Probate Warrant Statuses","View","6412","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Probate Warrant Statuses","Add","5024","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Probate Warrant Statuses","Modify","5025","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Probate Warrant Statuses","Delete","5026","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Probate Warrants","View","5018","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Probate Warrants","Add","5019","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Probate Warrants","Modify","5020","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Probate Warrants","Delete","5023","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Probate Warrants (issued)","Modify","5021","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Probate Warrants Witnesses","View","6971","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Probate Warrants Witnesses","Add","6970","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Probate Warrants Witnesses","Modify","6972","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Probate Warrants Witnesses","Delete","6973","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Service Attempts","View","500114","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Service Attempts","Add","500111","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Service Attempts","Modify","500113","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Service Attempts","Delete","500112","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Web Payment Configuration","Sonant Web Payment Configuration","","1000031","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Web Payment Configuration","Web Payment Configuration","","7739","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Workflow","Ability to access the Basic Stored Procedure Workflow Queue population method","","7932","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Workflow","Can Verify Scanned Batches","","8468","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Workflow","Can Verify Their Own Scanned Batches","","8469","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Workflow","Confidential Batch Scan Stores","","8467","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Workflow","Delete Items from a Queue","","6862","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Workflow","Maintain Populate Workflow Queue Job","","7796","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Workflow","Maintain Queues","","6855","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Workflow","Maintain Schedule Workflow Queue Job","","7764","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Workflow","Maintain Workflow Packet Types","","7277","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Workflow","Maintain Workflow Paths","","6856","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Workflow","Make an Item Complete","","7799","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Workflow","Make an Item Pending in a Queue","","6864","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Workflow","Move Items from One Queue to Another","","6863","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Workflow","Odyssey Batch Scan","","6857","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Workflow","Unlock Document Store","","8455","Not Granted"
"pd1aach","System","SYS - Court Clerk","","","Administration","Alert Users ","","7722","Not Granted"
"pd1aach","System","SYS - Court Clerk","","","Administration","Assign Roles To Users","","258","Not Granted"
"pd1aach","System","SYS - Court Clerk","","","Administration","Bypass Sign On Restriction","","6657","Not Granted"
"pd1aach","System","SYS - Court Clerk","","","Administration","Configure Address Validation","","7852","Not Granted"
"pd1aach","System","SYS - Court Clerk","","","Administration","Deploy Odyssey Assistant","","439","Not Granted"
"pd1aach","System","SYS - Court Clerk","","","Administration","Export Complex Code Migration","","7547","Not Granted"
"pd1aach","System","SYS - Court Clerk","","","Administration","Export Role Migration","","7532","Not Granted"
"pd1aach","System","SYS - Court Clerk","","","Administration","Export Simple Code Migration","","7544","Not Granted"
"pd1aach","System","SYS - Court Clerk","","","Administration","Import Complex Code Migration","","7546","Not Granted"
"pd1aach","System","SYS - Court Clerk","","","Administration","Import Role Migration","","7533","Not Granted"
"pd1aach","System","SYS - Court Clerk","","","Administration","Import Simple Code Migration","","7545","Not Granted"
"pd1aach","System","SYS - Court Clerk","","","Administration","Install Custom Software from IMS","","20000500","Not Granted"
"pd1aach","System","SYS - Court Clerk","","","Administration","Maintain Case Tabs","","8524","Not Granted"
"pd1aach","System","SYS - Court Clerk","","","Administration","Maintain Check Image Document Types","","7847","Not Granted"
"pd1aach","System","SYS - Court Clerk","","","Administration","Maintain Code Mapping Configuration Tool","","7558","Not Granted"
"pd1aach","System","SYS - Court Clerk","","","Administration","Maintain Document Configuration","","7696","Not Granted"
"pd1aach","System","SYS - Court Clerk","","","Administration","Maintain Document Security Groups","","6559","Not Granted"
"pd1aach","System","SYS - Court Clerk","","","Administration","Maintain Document Types","","6288","Not Granted"
"pd1aach","System","SYS - Court Clerk","","","Administration","Maintain Fingerprint Document Types","","8160","Not Granted"
